mat,bieu,series,tinh,nam,ky,vnd,nghin_ty
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,An Giang,2020,Năm,7297834000000,7.2978
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,An Giang,2021,Năm,7239880000000,7.2399
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,An Giang,2019,Năm,7186188000000,7.1862
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,An Giang,2017,Năm,5952904000000,5.9529
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,An Giang,2018,Năm,5992430000000,5.9924
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Bắc Ninh,2019,Năm,30389904000000,30.3899
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Bắc Ninh,2017,Năm,11772053000000,11.7721
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Cà Mau,2022,Năm,5377945000000,5.3779
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Cà Mau,2020,Năm,6307690000000,6.3077
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Cà Mau,2019,Năm,5739587000000,5.7396
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Cần Thơ,2019,Năm,11425859411725,11.4259
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Cao Bằng,2022,Năm,4009979000000,4.01
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Cao Bằng,2020,Năm,1984273000000,1.9843
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Cao Bằng,2019,Năm,2270241000000,2.2702
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Cao Bằng,2017,Năm,1545467000000,1.5455
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Cao Bằng,2018,Năm,1923068000000,1.9231
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đà Nẵng,2022,Năm,24065209000000,24.0652
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đà Nẵng,2020,Năm,23954573000000,23.9546
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đà Nẵng,2019,Năm,27616982000000,27.617
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đà Nẵng,2017,Năm,23581914000000,23.5819
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đắk Lắk,2020,Năm,8401665000000,8.4017
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đắk Lắk,2019,Năm,7402543000000,7.4025
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đắk Lắk,2017,Năm,5175806000000,5.1758
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đắk Lắk,2018,Năm,5876713000000,5.8767
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Điện Biên,2020,Năm,1458554440000,1.4586
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Điện Biên,2019,Năm,1326690540000,1.3267
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Điện Biên,2017,Năm,1123548980000,1.1235
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Điện Biên,2018,Năm,1247558430000,1.2476
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đồng Nai,2020,Năm,55941533000000,55.9415
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đồng Nai,2019,Năm,55387751,0.0001
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đồng Tháp,2022,Năm,8043942000000,8.0439
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đồng Tháp,2020,Năm,8450687000000,8.4507
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đồng Tháp,2019,Năm,8821334000000,8.8213
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đồng Tháp,2017,Năm,6811750000000,6.8117
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Đồng Tháp,2018,Năm,6811750000000,6.8117
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Gia Lai,2022,Năm,5641803000000,5.6418
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Gia Lai,2017,Năm,4244996000000,4.245
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Gia Lai,2018,Năm,4508543000000,4.5085
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Hà Tĩnh,2022,Năm,18056562000000,18.0566
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Hà Tĩnh,2019,Năm,13494868000000,13.4949
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Hải Phòng,2020,Năm,80446471000000,80.4465
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Hải Phòng,2019,Năm,86625027000000,86.625
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Hải Phòng,2017,Năm,69340729000000,69.3407
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Hải Phòng,2018,Năm,71844203000000,71.8442
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Khánh Hòa,2022,Năm,16581377000000,16.5814
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Khánh Hòa,2020,Năm,13833976000000,13.834
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Khánh Hòa,2021,Năm,14122160000000,14.1222
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Khánh Hòa,2019,Năm,19075261000000,19.0753
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Khánh Hòa,2018,Năm,21942922000000,21.9429
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lai Châu,2020,Năm,2294624898843,2.2946
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lai Châu,2019,Năm,2207613555371,2.2076
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lai Châu,2018,Năm,2262366768969,2.2624
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lâm Đồng,2021,Năm,11023189000000,11.0232
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lâm Đồng,2019,Năm,8674740000000,8.6747
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lâm Đồng,2017,Năm,6120507655084,6.1205
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lạng Sơn,2021,Năm,11005786000000,11.0058
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lạng Sơn,2019,Năm,6937272000000,6.9373
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lạng Sơn,2017,Năm,7289658000000,7.2897
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lạng Sơn,2018,Năm,5502451000000,5.5025
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lào Cai,2021,Năm,9952383000000,9.9524
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lào Cai,2017,Năm,8085306000000,8.0853
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Lào Cai,2018,Năm,8085306000000,8.0853
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Nghệ An,2020,Năm,17838123000000,17.8381
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Nghệ An,2019,Năm,16766961000000,16.767
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Nghệ An,2017,Năm,12962772000000,12.9628
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Nghệ An,2018,Năm,13998169000000,13.9982
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Ninh Bình,2020,Năm,21332055000000,21.3321
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Ninh Bình,2019,Năm,16632112000000,16.6321
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Phú Thọ,2017,Năm,6384168000000,6.3842
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Phú Thọ,2018,Năm,6679318000000,6.6793
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Ngãi,2022,Năm,33879060000000,33.8791
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Ngãi,2020,Năm,21139662000000,21.1397
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Ngãi,2019,Năm,21139662000000,21.1397
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Ngãi,2017,Năm,15116009000000,15.116
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Ngãi,2018,Năm,20123792000000,20.1238
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Ninh,2020,Năm,49259433000000,49.2594
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Ninh,2019,Năm,46159066000000,46.1591
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Ninh,2017,Năm,49294067000000,49.2941
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Trị,2020,Năm,3642736000000,3.6427
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Trị,2019,Năm,3249796000000,3.2498
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Trị,2017,Năm,2502309000000,2.5023
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Quảng Trị,2018,Năm,2726231000000,2.7262
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Tây Ninh,2020,Năm,10150928000000,10.1509
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Tây Ninh,2019,Năm,9603605000000,9.6036
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Tây Ninh,2017,Năm,6945392000000,6.9454
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Thái Nguyên,2022,Năm,19107083000000,19.1071
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Thái Nguyên,2020,Năm,15623214000000,15.6232
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Thái Nguyên,2019,Năm,15537707000000,15.5377
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Thanh Hóa,2020,Năm,31552991000000,31.553
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Thanh Hóa,2017,Năm,13419865000000,13.4199
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Thanh Hóa,2018,Năm,23181858000000,23.1819
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Tuyên Quang,2020,Năm,2355122000000,2.3551
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Tuyên Quang,2019,Năm,2164240200000,2.1642
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Tuyên Quang,2017,Năm,1772439400000,1.7724
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Tuyên Quang,2018,Năm,1964690400000,1.9647
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Vĩnh Long,2022,Năm,7382087000000,7.3821
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Vĩnh Long,2020,Năm,8635334000000,8.6353
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Vĩnh Long,2019,Năm,7700005000000,7.7
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Vĩnh Long,2017,Năm,6982229000000,6.9822
THU  quyết toán,B63,QUYẾT TOÁN/TỔNG THU NSNN,Vĩnh Long,2018,Năm,6347215000000,6.3472
CHI  quyết toán,B62,QUYẾT TOÁN,An Giang,2020,Năm,20689173000000,20.6892
CHI  quyết toán,B62,QUYẾT TOÁN,An Giang,2021,Năm,18794668000000,18.7947
CHI  quyết toán,B62,QUYẾT TOÁN,An Giang,2019,Năm,19087762000000,19.0878
CHI  quyết toán,B62,QUYẾT TOÁN,An Giang,2017,Năm,16062102000000,16.0621
CHI  quyết toán,B62,QUYẾT TOÁN,An Giang,2018,Năm,17745327000000,17.7453
CHI  quyết toán,B62,QUYẾT TOÁN,Bắc Ninh,2019,Năm,27655935000000,27.6559
CHI  quyết toán,B62,QUYẾT TOÁN,Bắc Ninh,2017,Năm,17409144000000,17.4091
CHI  quyết toán,B62,QUYẾT TOÁN,Bắc Ninh,2018,Năm,22110006000000,22.11
CHI  quyết toán,B62,QUYẾT TOÁN,Cà Mau,2022,Năm,14097666000000,14.0977
CHI  quyết toán,B62,QUYẾT TOÁN,Cà Mau,2020,Năm,15097824000000,15.0978
CHI  quyết toán,B62,QUYẾT TOÁN,Cà Mau,2019,Năm,13162839000000,13.1628
CHI  quyết toán,B62,QUYẾT TOÁN,Cà Mau,2018,Năm,11448523000000,11.4485
CHI  quyết toán,B62,QUYẾT TOÁN,Cần Thơ,2019,Năm,19041752727445,19.0418
CHI  quyết toán,B62,QUYẾT TOÁN,Cao Bằng,2022,Năm,13894109000000,13.8941
CHI  quyết toán,B62,QUYẾT TOÁN,Cao Bằng,2020,Năm,15271240000000,15.2712
CHI  quyết toán,B62,QUYẾT TOÁN,Cao Bằng,2019,Năm,13938786000000,13.9388
CHI  quyết toán,B62,QUYẾT TOÁN,Cao Bằng,2017,Năm,9919275000000,9.9193
CHI  quyết toán,B62,QUYẾT TOÁN,Cao Bằng,2018,Năm,11982819000000,11.9828
CHI  quyết toán,B62,QUYẾT TOÁN,Đà Nẵng,2022,Năm,33399702000000,33.3997
CHI  quyết toán,B62,QUYẾT TOÁN,Đà Nẵng,2020,Năm,36304428000000,36.3044
CHI  quyết toán,B62,QUYẾT TOÁN,Đà Nẵng,2019,Năm,32461027000000,32.461
CHI  quyết toán,B62,QUYẾT TOÁN,Đà Nẵng,2017,Năm,22302673000000,22.3027
CHI  quyết toán,B62,QUYẾT TOÁN,Đà Nẵng,2018,Năm,27336625000000,27.3366
CHI  quyết toán,B62,QUYẾT TOÁN,Đắk Lắk,2020,Năm,22778097000000,22.7781
CHI  quyết toán,B62,QUYẾT TOÁN,Đắk Lắk,2019,Năm,19634926000000,19.6349
CHI  quyết toán,B62,QUYẾT TOÁN,Đắk Lắk,2017,Năm,15099583000000,15.0996
CHI  quyết toán,B62,QUYẾT TOÁN,Đắk Lắk,2018,Năm,17000133000000,17.0001
CHI  quyết toán,B62,QUYẾT TOÁN,Điện Biên,2020,Năm,13384716830000,13.3847
CHI  quyết toán,B62,QUYẾT TOÁN,Điện Biên,2019,Năm,12401871500000,12.4019
CHI  quyết toán,B62,QUYẾT TOÁN,Điện Biên,2017,Năm,10503034180000,10.503
CHI  quyết toán,B62,QUYẾT TOÁN,Điện Biên,2018,Năm,11661563340000,11.6616
CHI  quyết toán,B62,QUYẾT TOÁN,Đồng Nai,2019,Năm,39740598,0.0
CHI  quyết toán,B62,QUYẾT TOÁN,Đồng Nai,2018,Năm,28324655,0.0
CHI  quyết toán,B62,QUYẾT TOÁN,Đồng Tháp,2022,Năm,20453359000000,20.4534
CHI  quyết toán,B62,QUYẾT TOÁN,Đồng Tháp,2020,Năm,19818811000000,19.8188
CHI  quyết toán,B62,QUYẾT TOÁN,Đồng Tháp,2019,Năm,24586902000000,24.5869
CHI  quyết toán,B62,QUYẾT TOÁN,Đồng Tháp,2017,Năm,19838404000000,19.8384
CHI  quyết toán,B62,QUYẾT TOÁN,Đồng Tháp,2018,Năm,21897416000000,21.8974
CHI  quyết toán,B62,QUYẾT TOÁN,Gia Lai,2022,Năm,17525545000000,17.5255
CHI  quyết toán,B62,QUYẾT TOÁN,Gia Lai,2017,Năm,12200286000000,12.2003
CHI  quyết toán,B62,QUYẾT TOÁN,Gia Lai,2018,Năm,13734666000000,13.7347
CHI  quyết toán,B62,QUYẾT TOÁN,Hà Nội,2021,Năm,196366387000000,196.3664
CHI  quyết toán,B62,QUYẾT TOÁN,Hà Nội,2019,Năm,152906908000000,152.9069
CHI  quyết toán,B62,QUYẾT TOÁN,Hà Nội,2017,Năm,107108354000000,107.1084
CHI  quyết toán,B62,QUYẾT TOÁN,Hà Nội,2018,Năm,132913020000000,132.913
CHI  quyết toán,B62,QUYẾT TOÁN,Hà Tĩnh,2022,Năm,29019317000000,29.0193
CHI  quyết toán,B62,QUYẾT TOÁN,Hà Tĩnh,2020,Năm,25567139000000,25.5671
CHI  quyết toán,B62,QUYẾT TOÁN,Hà Tĩnh,2019,Năm,31898330000000,31.8983
CHI  quyết toán,B62,QUYẾT TOÁN,Hà Tĩnh,2017,Năm,18538043000000,18.538
CHI  quyết toán,B62,QUYẾT TOÁN,Hải Phòng,2020,Năm,37017962000000,37.018
CHI  quyết toán,B62,QUYẾT TOÁN,Hải Phòng,2019,Năm,32035796000000,32.0358
CHI  quyết toán,B62,QUYẾT TOÁN,Hải Phòng,2017,Năm,26041830000000,26.0418
CHI  quyết toán,B62,QUYẾT TOÁN,Hải Phòng,2018,Năm,28988327000000,28.9883
CHI  quyết toán,B62,QUYẾT TOÁN,TP Hồ Chí Minh,2022,Năm,157368270000000,157.3683
CHI  quyết toán,B62,QUYẾT TOÁN,TP Hồ Chí Minh,2020,Năm,127179034000000,127.179
CHI  quyết toán,B62,QUYẾT TOÁN,TP Hồ Chí Minh,2019,Năm,95144983000000,95.145
CHI  quyết toán,B62,QUYẾT TOÁN,TP Hồ Chí Minh,2017,Năm,87385924000000,87.3859
CHI  quyết toán,B62,QUYẾT TOÁN,TP Hồ Chí Minh,2018,Năm,93226905000000,93.2269
CHI  quyết toán,B62,QUYẾT TOÁN,Hưng Yên,2019,Năm,14093772415071,14.0938
CHI  quyết toán,B62,QUYẾT TOÁN,Hưng Yên,2017,Năm,11152468000000,11.1525
CHI  quyết toán,B62,QUYẾT TOÁN,Hưng Yên,2018,Năm,11918149000000,11.9181
CHI  quyết toán,B62,QUYẾT TOÁN,Khánh Hòa,2022,Năm,20616545000000,20.6165
CHI  quyết toán,B62,QUYẾT TOÁN,Khánh Hòa,2020,Năm,17831715000000,17.8317
CHI  quyết toán,B62,QUYẾT TOÁN,Khánh Hòa,2021,Năm,17374193000000,17.3742
CHI  quyết toán,B62,QUYẾT TOÁN,Khánh Hòa,2019,Năm,17438337000000,17.4383
CHI  quyết toán,B62,QUYẾT TOÁN,Khánh Hòa,2017,Năm,13327977000000,13.328
CHI  quyết toán,B62,QUYẾT TOÁN,Khánh Hòa,2018,Năm,15409657000000,15.4097
CHI  quyết toán,B62,QUYẾT TOÁN,Lai Châu,2020,Năm,11177173807546,11.1772
CHI  quyết toán,B62,QUYẾT TOÁN,Lai Châu,2019,Năm,10218811711472,10.2188
CHI  quyết toán,B62,QUYẾT TOÁN,Lâm Đồng,2021,Năm,21068776000000,21.0688
CHI  quyết toán,B62,QUYẾT TOÁN,Lâm Đồng,2019,Năm,15693443000000,15.6934
CHI  quyết toán,B62,QUYẾT TOÁN,Lâm Đồng,2017,Năm,11664194405379,11.6642
CHI  quyết toán,B62,QUYẾT TOÁN,Lâm Đồng,2018,Năm,13152849000000,13.1528
CHI  quyết toán,B62,QUYẾT TOÁN,Lạng Sơn,2021,Năm,13304424000000,13.3044
CHI  quyết toán,B62,QUYẾT TOÁN,Lạng Sơn,2019,Năm,13274803000000,13.2748
CHI  quyết toán,B62,QUYẾT TOÁN,Lạng Sơn,2017,Năm,10405786000000,10.4058
CHI  quyết toán,B62,QUYẾT TOÁN,Lạng Sơn,2018,Năm,11820943000000,11.8209
CHI  quyết toán,B62,QUYẾT TOÁN,Lào Cai,2021,Năm,17737970000000,17.738
CHI  quyết toán,B62,QUYẾT TOÁN,Nghệ An,2020,Năm,37808193000000,37.8082
CHI  quyết toán,B62,QUYẾT TOÁN,Nghệ An,2019,Năm,32907988000000,32.908
CHI  quyết toán,B62,QUYẾT TOÁN,Nghệ An,2017,Năm,26279804000000,26.2798
CHI  quyết toán,B62,QUYẾT TOÁN,Nghệ An,2018,Năm,28529961000000,28.53
CHI  quyết toán,B62,QUYẾT TOÁN,Ninh Bình,2020,Năm,30498121000000,30.4981
CHI  quyết toán,B62,QUYẾT TOÁN,Ninh Bình,2019,Năm,20932561000000,20.9326
CHI  quyết toán,B62,QUYẾT TOÁN,Ninh Bình,2017,Năm,12963298000000,12.9633
CHI  quyết toán,B62,QUYẾT TOÁN,Ninh Bình,2018,Năm,16505629000000,16.5056
CHI  quyết toán,B62,QUYẾT TOÁN,Phú Thọ,2017,Năm,14259700000000,14.2597
CHI  quyết toán,B62,QUYẾT TOÁN,Phú Thọ,2018,Năm,14774623000000,14.7746
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Ngãi,2020,Năm,22570205000000,22.5702
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Ngãi,2019,Năm,22570205000000,22.5702
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Ngãi,2017,Năm,12102858000000,12.1029
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Ngãi,2018,Năm,21666289000000,21.6663
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Ninh,2020,Năm,38407121000000,38.4071
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Ninh,2019,Năm,33455044000000,33.455
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Ninh,2017,Năm,35558522000000,35.5585
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Ninh,2018,Năm,31198393000000,31.1984
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Trị,2020,Năm,11912077000000,11.9121
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Trị,2019,Năm,10246240000000,10.2462
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Trị,2017,Năm,8691433000000,8.6914
CHI  quyết toán,B62,QUYẾT TOÁN,Quảng Trị,2018,Năm,9052911000000,9.0529
CHI  quyết toán,B62,QUYẾT TOÁN,Tây Ninh,2019,Năm,11624356000000,11.6244
CHI  quyết toán,B62,QUYẾT TOÁN,Tây Ninh,2017,Năm,8563284000000,8.5633
CHI  quyết toán,B62,QUYẾT TOÁN,Tây Ninh,2018,Năm,10528373000000,10.5284
CHI  quyết toán,B62,QUYẾT TOÁN,Thái Nguyên,2022,Năm,28373882000000,28.3739
CHI  quyết toán,B62,QUYẾT TOÁN,Thái Nguyên,2020,Năm,21790106000000,21.7901
CHI  quyết toán,B62,QUYẾT TOÁN,Thái Nguyên,2019,Năm,19519774000000,19.5198
CHI  quyết toán,B62,QUYẾT TOÁN,Thanh Hóa,2020,Năm,47880433000000,47.8804
CHI  quyết toán,B62,QUYẾT TOÁN,Thanh Hóa,2017,Năm,37707833000000,37.7078
CHI  quyết toán,B62,QUYẾT TOÁN,Thanh Hóa,2018,Năm,40719604000000,40.7196
CHI  quyết toán,B62,QUYẾT TOÁN,Tuyên Quang,2020,Năm,11635582000000,11.6356
CHI  quyết toán,B62,QUYẾT TOÁN,Tuyên Quang,2019,Năm,9820752200000,9.8208
CHI  quyết toán,B62,QUYẾT TOÁN,Tuyên Quang,2017,Năm,7617184000000,7.6172
CHI  quyết toán,B62,QUYẾT TOÁN,Tuyên Quang,2018,Năm,8386887900000,8.3869
CHI  quyết toán,B62,QUYẾT TOÁN,Vĩnh Long,2022,Năm,17838969000000,17.839
CHI  quyết toán,B62,QUYẾT TOÁN,Vĩnh Long,2020,Năm,16287725000000,16.2877
CHI  quyết toán,B62,QUYẾT TOÁN,Vĩnh Long,2019,Năm,14720070000000,14.7201
CHI  quyết toán,B62,QUYẾT TOÁN,Vĩnh Long,2017,Năm,9628446000000,9.6284
CHI  quyết toán,B62,QUYẾT TOÁN,Vĩnh Long,2018,Năm,13970163000000,13.9702
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,An Giang,2021,Năm,7239729000000,7.2397
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Bắc Ninh,2023,Năm,27966000000000,27.966
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Bắc Ninh,2020,Năm,29792000000000,29.792
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Bắc Ninh,2019,Năm,29912230000000,29.9122
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Cà Mau,2023,Năm,5752269000000,5.7523
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Cà Mau,2020,Năm,6311082000000,6.3111
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Cần Thơ,2023,Năm,16885921000000,16.8859
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Cần Thơ,2020,Năm,19765060000000,19.7651
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Cần Thơ,2019,Năm,20119620000000,20.1196
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Cao Bằng,2023,Năm,1438772000000,1.4388
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Cao Bằng,2022,Năm,4180000000000,4.18
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Cao Bằng,2018,Năm,1550000000000,1.55
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Cao Bằng,2020,Năm,1820000000000,1.82
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Cao Bằng,2019,Năm,2145000000000,2.145
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Đà Nẵng,2024,Năm,6714505000000,6.7145
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Đà Nẵng,2023,Năm,20597971000000,20.598
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Đà Nẵng,2018,Năm,26513510000000,26.5135
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Đà Nẵng,2020,Năm,21741662000000,21.7417
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Đà Nẵng,2019,Năm,27837920000000,27.8379
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Đắk Lắk,2023,Năm,2400237000000,2.4002
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Đắk Lắk,2021,Năm,8150200000000,8.1502
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Đắk Lắk,2020,Năm,8625000000000,8.625
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Đắk Lắk,2019,Năm,6910000000000,6.91
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Điện Biên,2023,Năm,1559000000000,1.559
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Điện Biên,2022,Năm,1559000000000,1.559
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Điện Biên,2021,Năm,1555800000000,1.5558
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Điện Biên,2018,Năm,1144494000000,1.1445
THU  ước thực hiện,B60,ƯỚC THỰC HIỆN QUÝ,Điện Biên,2020,Năm,1240635000000,1.2406
